customer,quarter,purchase,order_quantity,crossbuy,ret_expense,ret_expense_sq
484,11,1,288.34,5,0,0
484,12,1,256.11,1,0,0
485,1,1,133.48,1,0,0
485,2,1,192.94,1,0,0
485,3,1,214.51,1,13.41,179.83
485,4,1,258.3,1,0,0
485,5,1,194.08,1,37.58,1412.26
485,6,1,225.49,1,0,0
485,7,1,363.04,3,21.37,456.68
485,8,1,478.63,2,0,0
485,9,1,639.48,4,18.85,355.32
485,10,1,347.2,1,0,0
485,11,1,261.02,1,43.64,1904.45
485,12,1,269.13,1,0,0
486,1,1,37.86,1,0,0
486,2,0,0,0,0,0
486,3,1,103.62,1,16.66,277.56
486,4,1,165.98,4,0,0
486,5,0,0,0,0,0
486,6,0,0,0,0,0
486,7,0,0,0,0,0
486,8,0,0,0,0,0
486,9,0,0,0,0,0
486,10,0,0,0,0,0
486,11,0,0,0,0,0
486,12,0,0,0,46.42,2154.82
487,1,1,149.01,1,44.47,1977.58
487,2,0,0,0,0,0
487,3,0,0,0,40.22,1617.65
487,4,0,0,0,9.52,90.63
487,5,1,116.25,1,6.81,46.38
487,6,0,0,0,44.52,1982.03
487,7,0,0,0,0,0
487,8,1,142.23,1,0,0
487,9,1,192.64,3,0,0
487,10,1,197.63,1,35.6,1267.36
487,11,0,0,0,0,0
487,12,0,0,0,9.9,98.01
488,1,1,212.08,5,0,0
488,2,1,162.25,1,31.41,986.59
488,3,1,239.48,1,0,0
488,4,1,262.64,2,14.17,200.79
488,5,1,252.36,1,0,0
488,6,1,166.65,1,0,0
488,7,1,225.57,1,0,0
488,8,1,286.8,1,0,0
488,9,0,0,0,0,0
488,10,0,0,0,0,0
488,11,0,0,0,0,0
488,12,0,0,0,0,0
489,1,1,163.23,1,39.5,1560.25
489,2,1,307.33,4,19.58,383.38
489,3,0,0,0,0,0
489,4,0,0,0,48.54,2356.13
489,5,0,0,0,0,0
489,6,1,102.86,1,36.52,1333.71
489,7,1,169.48,1,0,0
489,8,1,203.3,1,0,0
489,9,1,231.35,1,0,0
489,10,1,205.03,4,0,0
489,11,0,0,0,0,0
489,12,0,0,0,0,0
490,1,1,238.56,1,10.49,110.04
490,2,0,0,0,0,0
490,3,0,0,0,0,0
490,4,0,0,0,0,0
490,5,0,0,0,0,0
490,6,0,0,0,0,0
490,7,1,128.03,1,18.99,360.62
490,8,1,277.09,1,0,0
490,9,1,262.97,1,0,0
490,10,1,197.58,1,0,0
490,11,1,228.43,1,0,0
490,12,0,0,0,48.13,2316.5
491,1,1,81.96,1,32.9,1082.41
491,2,1,117.68,1,0,0
491,3,1,275.38,3,0,0
491,4,1,392.15,2,45.57,2076.62
491,5,1,519.91,2,0,0
491,6,1,632.92,5,16.46,270.93
491,7,1,382.69,5,0,0
491,8,1,496.84,2,0,0
491,9,1,365.49,4,28.73,825.41
491,10,1,366.49,4,19.6,384.16
491,11,1,399.12,4,11.74,137.83
491,12,1,301.35,2,0,0
492,1,1,156.36,1,0,0
492,2,0,0,0,44.87,2013.32
492,3,0,0,0,0,0
492,4,0,0,0,0,0
492,5,0,0,0,33.84,1145.15
492,6,0,0,0,45.52,2072.07
492,7,1,125.15,1,12.37,153.02
492,8,0,0,0,0,0
492,9,0,0,0,0,0
492,10,0,0,0,37.71,1422.04
492,11,1,122.85,1,0,0
492,12,0,0,0,0,0
493,1,1,251.67,1,0,0
493,2,1,208.31,1,0,0
493,3,1,225.81,1,12.57,158
493,4,1,194.89,1,34.67,1202.01
493,5,1,246.42,1,28.1,789.61
493,6,1,203.74,1,0,0
493,7,0,0,0,0,0
493,8,0,0,0,0,0
493,9,0,0,0,22.89,523.95
493,10,0,0,0,28.63,819.68
493,11,0,0,0,0,0
493,12,0,0,0,5.32,28.3
494,1,1,283.76,1,12.99,168.74
494,2,1,234.46,1,0,0
494,3,1,184.94,1,21,441
494,4,0,0,0,0,0
494,5,0,0,0,0,0
494,6,0,0,0,0,0
494,7,0,0,0,24.64,607.13
494,8,0,0,0,0,0
494,9,0,0,0,0,0
494,10,0,0,0,26.07,679.64
494,11,0,0,0,0,0
494,12,0,0,0,0,0
495,1,1,365.44,2,0,0
495,2,1,321.88,1,37.32,1392.78
495,3,1,289.55,2,0,0
495,4,1,265.45,1,0,0
495,5,1,330.15,1,0,0
495,6,1,236.82,1,0,0
495,7,1,429.32,2,23.07,532.22
495,8,1,358.14,3,0,0
495,9,1,446.94,3,20.97,439.74
495,10,1,255.77,1,0,0
495,11,1,222.11,1,31.07,965.34
495,12,1,344.66,3,0,0
496,1,1,190.98,1,0,0
496,2,0,0,0,0,0
496,3,0,0,0,48.81,2382.42
496,4,0,0,0,0,0
496,5,0,0,0,36.73,1349.09
496,6,0,0,0,10.58,111.94
496,7,0,0,0,0,0
496,8,0,0,0,0,0
496,9,0,0,0,38.92,1514.77
496,10,0,0,0,47.81,2285.8
496,11,0,0,0,12.77,163.07
496,12,0,0,0,25.63,656.9
497,1,1,203.04,3,20.08,403.21
497,2,1,264.91,2,0,0
497,3,1,250.57,1,0,0
497,4,1,283.3,1,0,0
497,5,1,265.17,1,0,0
497,6,1,213.74,1,0,0
497,7,1,371.78,2,0,0
497,8,1,531.73,2,0,0
497,9,1,483.18,2,0,0
497,10,1,362.98,4,0,0
497,11,1,340.1,3,30.05,903
497,12,1,291.55,3,0,0
498,1,1,270.93,1,0,0
498,2,1,243.03,2,0,0
498,3,1,243.25,1,0,0
498,4,1,236.46,1,0,0
498,5,0,0,0,0,0
498,6,0,0,0,0,0
498,7,0,0,0,43.89,1926.33
498,8,0,0,0,0,0
498,9,0,0,0,45.5,2070.25
498,10,0,0,0,41.92,1757.29
498,11,0,0,0,0,0
498,12,0,0,0,0,0
499,1,1,197.88,1,0,0
499,2,0,0,0,0,0
499,3,0,0,0,12.4,153.76
499,4,0,0,0,23.92,572.17
499,5,0,0,0,0,0
499,6,0,0,0,34.46,1187.49
499,7,0,0,0,7.84,61.47
499,8,0,0,0,0,0
499,9,0,0,0,0,0
499,10,0,0,0,52.54,2760.45
499,11,0,0,0,11.8,139.24
499,12,0,0,0,0,0
500,1,1,238.05,1,43.94,1930.72
500,2,1,215.05,5,0,0
500,3,1,191.08,1,0,0
500,4,0,0,0,9.64,92.93
500,5,0,0,0,31.63,1000.46
500,6,0,0,0,0,0
500,7,0,0,0,29.68,880.9
500,8,0,0,0,0,0
500,9,0,0,0,0,0
500,10,0,0,0,0,0
500,11,0,0,0,0,0
500,12,0,0,0,21.67,469.59
